# Omegam Omegab h ns sigma8 mnu w0 wa lnbgs8_1 lnbgs8_2 lnbgs8_3 lnbgs8_4 Ps_1 Ps_2 Ps_3 Ps_4
3260083.5912209805	-2438046.274952146	105776.47973901656	581738.4249369067	431875.99715934385	-74565.13032998005	312329.9517265676	79031.04026189477	886282.5843468583	886846.9360451399	748827.3786106238	671494.016328769	127.04476286001422	119.25409039512788	95.16685592282823	81.39364237701486
-2438046.274952146	5411239.348760901	-712471.391887769	-1130763.0375034772	-113326.25548346032	117117.5118867658	18756.618493918977	8001.326221850146	-326309.4146529789	-260048.48758981493	-139256.88615510066	27531.86927143793	-99.30078978014285	-87.64459795631416	-64.76754216788662	-48.52570724854059
105776.47973901656	-712471.391887769	266404.3324733591	177065.9300851182	-196679.55836187818	-13523.232913389113	-66103.37136467244	-9976.704191937857	-125516.55914591535	-119366.87075258634	-104428.95798654672	-117076.81249349397	-9.365222800423297	-6.609845150206551	-3.911692508135931	-2.626943817599679
581738.4249369067	-1130763.0375034772	177065.9300851182	333375.6613689732	4232.576460854263	-32243.610209058643	-36294.228024501565	-9182.718296612004	63304.024784194946	43603.38652753542	12084.675123760622	-36023.58510563595	28.046457373770618	24.600242576552635	17.94517422865793	13.023277918378241
431875.99715934385	-113326.25548346032	-196679.55836187818	4232.576460854263	308395.76922152995	-8104.722258391509	92693.74906312997	13608.071182217973	240790.29962246912	228561.21842994684	188994.0993655444	177538.4458272491	29.756207849150147	26.039659441064273	19.563138347051893	16.032087927302925
-74565.13032998005	117117.5118867658	-13523.232913389113	-32243.610209058643	-8104.722258391509	3697.028342976063	848.5949207230674	418.31549111016795	-14062.260495528928	-11354.303758312592	-6874.382639406605	-1746.17991593457	-3.3103213822372535	-2.820440335960248	-2.025124607301417	-1.4820701885739656
312329.9517265676	18756.618493918977	-66103.37136467244	-36294.228024501565	92693.74906312997	848.5949207230674	75747.29858875212	17978.679449102605	142774.3076241918	145969.42272774986	127782.01614973102	126310.61059354531	12.353517757071712	12.328289747574717	10.248537454867733	9.191097318575622
79031.04026189477	8001.326221850146	-9976.704191937857	-9182.718296612004	13608.071182217973	418.31549111016795	17978.679449102605	4712.5200297021165	29875.53694852386	33095.11087811159	30653.885753687668	31776.506604593727	2.357009589734694	2.602437865327017	2.328616496394164	2.2287991201092883
886282.5843468583	-326309.4146529789	-125516.55914591535	63304.024784194946	240790.29962246912	-14062.260495528928	142774.3076241918	29875.53694852386	1264321.975179784	0.0	0.0	0.0	143.1719365792385	0.0	0.0	0.0
886846.9360451399	-260048.48758981493	-119366.87075258634	43603.38652753542	228561.21842994684	-11354.303758312592	145969.42272774986	33095.11087811159	0.0	1249682.6445093607	0.0	0.0	0.0	132.5959085844602	0.0	0.0
748827.3786106238	-139256.88615510066	-104428.95798654672	12084.675123760622	188994.0993655444	-6874.382639406605	127782.01614973102	30653.885753687668	0.0	0.0	1067551.942484587	0.0	0.0	0.0	104.98925884845457	0.0
671494.016328769	27531.86927143793	-117076.81249349397	-36023.58510563595	177538.4458272491	-1746.17991593457	126310.61059354531	31776.506604593727	0.0	0.0	0.0	1019991.2258478261	0.0	0.0	0.0	90.18344253999456
127.04476286001422	-99.30078978014285	-9.365222800423297	28.046457373770618	29.756207849150147	-3.3103213822372535	12.353517757071712	2.357009589734694	143.1719365792385	0.0	0.0	0.0	0.024174572593518653	0.0	0.0	0.0
119.25409039512788	-87.64459795631416	-6.609845150206551	24.600242576552635	26.039659441064273	-2.820440335960248	12.328289747574717	2.602437865327017	0.0	132.5959085844602	0.0	0.0	0.0	0.021098115321912865	0.0	0.0
95.16685592282823	-64.76754216788662	-3.911692508135931	17.94517422865793	19.563138347051893	-2.025124607301417	10.248537454867733	2.328616496394164	0.0	0.0	104.98925884845457	0.0	0.0	0.0	0.015715013594915735	0.0
81.39364237701486	-48.52570724854059	-2.626943817599679	13.023277918378241	16.032087927302925	-1.4820701885739656	9.191097318575622	2.2287991201092883	0.0	0.0	0.0	90.18344253999456	0.0	0.0	0.0	0.012610487135142595
